id,order_time,total_amount,cashier
12701,2025-07-25 06:43:14,50.20,2
12702,2025-07-25 12:34:45,40.92,3
12703,2025-07-25 17:29:24,49.30,3
12704,2025-07-25 06:40:24,35.93,2
12705,2025-07-25 19:33:36,45.31,3
12706,2025-07-25 19:53:04,35.23,2
12707,2025-07-25 18:53:19,35.13,2
12708,2025-07-25 16:36:39,50.00,3
12709,2025-07-25 15:34:29,10.38,3
12710,2025-07-25 12:44:41,10.08,2
12711,2025-07-25 06:06:32,51.40,2
12712,2025-07-25 13:10:44,4.99,5
12713,2025-07-25 17:40:39,35.53,5
12714,2025-07-25 18:45:00,34.93,2
12715,2025-07-25 13:24:15,49.80,5
12716,2025-07-25 10:00:30,24.75,2
12717,2025-07-25 13:19:35,10.18,2
12718,2025-07-25 15:07:14,29.34,2
12719,2025-07-25 18:06:04,40.42,3
12720,2025-07-25 14:03:21,4.99,3
12721,2025-07-25 18:25:53,14.77,3
12722,2025-07-25 14:37:08,9.98,5
12723,2025-07-25 18:52:42,44.31,5
12724,2025-07-25 15:08:48,55.49,2
12725,2025-07-25 19:03:58,9.78,2
12726,2025-07-25 15:28:20,35.03,3
12727,2025-07-25 12:22:32,4.99,5
12728,2025-07-25 18:11:15,10.28,5
12729,2025-07-25 19:13:26,30.24,2
12730,2025-07-25 13:31:33,14.67,3
12731,2025-07-25 09:55:41,14.67,2
12732,2025-07-25 12:38:30,21.06,5
12733,2025-07-25 20:24:20,50.90,3
12734,2025-07-25 18:29:04,51.10,2
12735,2025-07-25 20:18:36,59.58,3
12736,2025-07-25 14:16:44,30.64,3
12737,2025-07-25 09:47:19,9.78,3
12738,2025-07-25 11:22:48,30.24,2
12739,2025-07-25 13:46:19,19.96,3
12740,2025-07-25 17:52:33,10.38,5
12741,2025-07-25 10:54:20,15.87,2
12742,2025-07-25 17:41:53,15.27,5
12743,2025-07-25 15:03:45,56.79,2
12744,2025-07-25 18:23:06,35.83,2
12745,2025-07-25 18:20:47,20.46,3
12746,2025-07-25 14:15:50,15.87,2
12747,2025-07-25 15:22:04,29.64,3
12748,2025-07-25 14:18:47,9.98,3
12749,2025-07-25 14:02:41,54.29,3
12750,2025-07-25 08:26:48,24.55,5
12751,2025-07-25 02:38:34,31.04,2
12752,2025-07-25 14:13:04,41.82,5
12753,2025-07-25 11:27:20,5.29,5
12754,2025-07-25 08:48:31,41.62,3
12755,2025-07-25 14:27:03,5.29,2
12756,2025-07-25 19:19:47,35.23,5
12757,2025-07-25 19:24:12,38.92,5
12758,2025-07-25 12:13:49,4.89,5
12759,2025-07-25 15:15:19,20.36,5
12760,2025-07-25 21:23:08,15.87,3
12761,2025-07-25 18:28:03,30.64,3
12762,2025-07-25 09:55:56,24.65,3
12763,2025-07-25 17:54:33,36.23,5
12764,2025-07-25 10:12:34,14.37,5
12765,2025-07-25 02:40:12,24.35,2
12766,2025-07-25 21:43:47,24.75,2
12767,2025-07-25 14:24:07,20.36,5
12768,2025-07-25 15:42:24,54.39,2
12769,2025-07-25 17:44:32,40.92,5
12770,2025-07-25 13:59:29,9.78,5
12771,2025-07-25 12:26:46,44.71,2
12772,2025-07-25 20:13:40,30.54,3
12773,2025-07-25 06:43:35,10.58,3
12774,2025-07-25 16:17:30,36.03,5
12775,2025-07-25 18:48:55,30.54,5
12776,2025-07-25 11:33:06,14.47,5
12777,2025-07-25 21:12:58,44.91,2
12778,2025-07-25 18:09:11,54.49,5
12779,2025-07-26 17:08:32,21.16,5
12780,2025-07-26 00:48:54,20.96,3
12781,2025-07-26 11:15:43,35.93,5
12782,2025-07-26 12:46:06,30.54,5
12783,2025-07-26 13:21:23,31.14,3
12784,2025-07-26 08:34:39,36.03,2
12785,2025-07-26 12:57:33,9.78,2
12786,2025-07-26 09:49:00,46.61,2
12787,2025-07-26 19:22:25,34.53,2
12788,2025-07-26 06:57:58,40.22,2
12789,2025-07-26 14:27:30,49.00,2
12790,2025-07-26 12:19:55,51.30,5
12791,2025-07-26 02:28:37,55.49,5
12792,2025-07-26 20:23:28,14.97,2
12793,2025-07-26 13:50:32,19.66,5
12794,2025-07-26 17:41:08,20.26,2
12795,2025-07-26 11:49:47,40.82,3
12796,2025-07-26 08:26:11,40.32,5
12797,2025-07-26 13:34:20,29.94,3
12798,2025-07-26 12:40:13,9.98,3
12799,2025-07-26 13:03:43,15.57,5
12800,2025-07-26 15:55:34,39.72,2
12801,2025-07-26 11:36:10,41.12,3
12802,2025-07-26 15:11:33,39.82,5
12803,2025-07-26 18:40:18,15.27,3
12804,2025-07-26 14:56:42,35.23,2
12805,2025-07-26 13:04:25,9.98,2
12806,2025-07-26 12:54:35,25.75,3
12807,2025-07-26 13:06:30,42.12,2
12808,2025-07-26 17:57:09,21.56,5
12809,2025-07-26 18:15:13,20.26,5
12810,2025-07-26 19:19:38,51.00,2
12811,2025-07-26 14:51:18,14.67,5
12812,2025-07-26 14:36:05,10.18,5
12813,2025-07-26 09:51:15,65.77,3
12814,2025-07-26 19:45:14,20.46,5
12815,2025-07-26 06:06:03,15.27,5
12816,2025-07-26 20:06:24,60.18,3
12817,2025-07-26 12:24:27,29.44,2
12818,2025-07-26 21:09:33,20.46,3
12819,2025-07-26 13:20:19,25.35,2
12820,2025-07-26 12:00:34,34.73,5
12821,2025-07-26 12:39:58,15.87,3
12822,2025-07-26 10:57:36,25.25,3
12823,2025-07-26 09:53:06,15.57,5
12824,2025-07-26 00:19:33,9.98,3
12825,2025-07-26 09:24:46,34.43,3
12826,2025-07-26 18:47:42,41.62,2
12827,2025-07-26 11:24:57,55.79,2
12828,2025-07-26 12:37:01,39.62,5
12829,2025-07-26 09:16:39,5.09,5
12830,2025-07-26 12:32:53,35.63,5
12831,2025-07-26 16:58:52,51.60,5
12832,2025-07-26 13:52:08,35.23,3
12833,2025-07-26 12:01:26,10.08,3
12834,2025-07-26 16:34:34,30.14,3
12835,2025-07-26 12:30:55,9.78,2
12836,2025-07-26 19:09:58,51.00,2
12837,2025-07-26 13:03:55,20.56,2
12838,2025-07-26 19:17:09,35.93,2
12839,2025-07-26 18:36:12,67.77,3
12840,2025-07-26 12:16:54,31.34,2
12841,2025-07-26 14:51:04,4.79,5
12842,2025-07-26 20:43:29,19.56,2
12843,2025-07-26 16:23:01,40.82,2
12844,2025-07-26 12:42:01,5.29,3
12845,2025-07-26 16:47:01,51.10,3
12846,2025-07-26 13:06:16,66.67,5
12847,2025-07-26 13:59:14,15.07,5
12848,2025-07-26 11:07:31,49.80,2
12849,2025-07-26 12:36:48,5.29,3
12850,2025-07-26 13:47:51,39.42,2
12851,2025-07-26 10:58:51,10.38,5
12852,2025-07-26 17:18:48,10.08,5
12853,2025-07-26 10:00:52,51.40,2
12854,2025-07-26 14:42:57,30.34,5
12855,2025-07-26 08:50:41,24.95,2
12856,2025-07-26 07:37:55,45.51,5
12857,2025-07-26 13:07:54,9.88,3
12858,2025-07-26 19:35:00,50.30,2
12859,2025-07-26 21:10:26,14.87,5
12860,2025-07-26 13:21:02,15.57,3
12861,2025-07-26 18:30:47,34.83,2
12862,2025-07-26 21:08:17,4.89,5
12863,2025-07-26 19:04:14,9.98,5
12864,2025-07-26 12:03:15,41.82,5
12865,2025-07-26 18:23:02,20.16,5
12866,2025-07-26 18:31:16,45.31,5
12867,2025-07-26 13:09:50,5.49,2
12868,2025-07-26 15:32:18,4.89,3
12869,2025-07-26 07:58:59,35.23,5
12870,2025-07-26 19:30:41,30.34,3
12871,2025-07-26 13:13:38,9.78,5
12872,2025-07-26 16:09:53,14.77,5
12873,2025-07-26 15:22:47,35.53,5
12874,2025-07-26 05:14:01,41.02,5
12875,2025-07-26 13:16:52,40.22,2
12876,2025-07-26 12:26:41,20.06,2
12877,2025-07-26 18:37:41,36.93,2
12878,2025-07-26 14:51:01,25.85,3
12879,2025-07-26 21:48:53,35.33,3
12880,2025-07-26 20:32:54,59.58,3
12881,2025-07-26 17:21:37,29.34,2
12882,2025-07-26 19:07:35,35.93,2
12883,2025-07-26 19:29:31,47.21,2
12884,2025-07-26 09:39:03,26.45,3
12885,2025-07-26 12:16:30,40.82,5
12886,2025-07-26 17:36:06,14.67,5
12887,2025-07-26 08:07:31,40.62,3
12888,2025-07-26 19:00:01,40.42,2
12889,2025-07-26 17:22:25,25.25,5
12890,2025-07-26 17:32:44,50.30,3
12891,2025-07-26 19:33:25,20.76,3
12892,2025-07-26 17:31:48,9.78,2
12893,2025-07-26 14:49:17,50.00,5
12894,2025-07-26 13:24:00,20.36,3
12895,2025-07-26 10:25:24,50.90,5
12896,2025-07-26 08:18:54,4.99,3
12897,2025-07-26 12:09:00,34.33,5
12898,2025-07-26 09:00:12,30.54,3
12899,2025-07-26 15:13:32,71.16,5
12900,2025-07-26 10:53:54,34.43,2
12901,2025-07-26 18:43:37,15.87,5
12902,2025-07-26 12:19:13,14.37,5
12903,2025-07-26 12:23:07,35.13,3
12904,2025-07-26 05:25:38,44.61,5
12905,2025-07-26 12:28:23,25.55,2
12906,2025-07-26 17:27:26,35.63,5
12907,2025-07-26 12:35:59,25.55,2
12908,2025-07-26 11:47:06,30.84,3
12909,2025-07-26 11:30:33,31.74,2
12910,2025-07-26 14:09:16,51.80,5
12911,2025-07-26 15:15:21,44.21,2
12912,2025-07-26 14:56:17,34.53,2
12913,2025-07-26 16:56:32,14.77,2
12914,2025-07-26 18:14:00,35.23,2
12915,2025-07-26 20:48:22,60.68,2
12916,2025-07-26 16:08:47,59.88,5
12917,2025-07-26 19:25:02,35.43,5
12918,2025-07-26 16:22:12,30.24,2
12919,2025-07-26 16:35:53,51.70,3
12920,2025-07-26 19:18:45,56.09,2
12921,2025-07-26 09:16:39,5.29,5
12922,2025-07-26 14:46:19,34.83,3
12923,2025-07-26 21:17:46,9.78,3
12924,2025-07-26 11:55:41,45.41,3
12925,2025-07-26 19:02:17,16.47,5
12926,2025-07-26 20:02:36,14.37,3
12927,2025-07-26 14:04:38,36.23,3
12928,2025-07-26 13:50:24,35.23,3
12929,2025-07-26 15:28:14,30.94,5
12930,2025-07-26 13:49:59,25.85,2
12931,2025-07-26 17:49:43,19.46,3
12932,2025-07-26 06:30:13,41.32,3
12933,2025-07-26 15:54:46,46.01,5
12934,2025-07-26 09:03:33,55.29,5
12935,2025-07-26 05:51:07,50.80,5
12936,2025-07-26 17:56:20,45.81,3
12937,2025-07-26 16:17:56,51.20,2
12938,2025-07-26 06:54:45,45.31,2
12939,2025-07-26 18:57:43,56.49,5
12940,2025-07-26 17:32:29,20.56,5
12941,2025-07-26 14:04:43,26.75,5
12942,2025-07-26 13:59:36,24.85,5
12943,2025-07-26 09:20:32,46.11,3
12944,2025-07-26 11:26:15,4.99,3
12945,2025-07-26 18:07:02,65.47,3
12946,2025-07-26 15:21:28,30.74,5
12947,2025-07-26 19:26:28,29.04,2
12948,2025-07-26 20:24:20,14.97,3
12949,2025-07-26 17:35:53,36.43,2
12950,2025-07-26 15:09:53,46.41,5
12951,2025-07-26 19:10:54,24.35,3
12952,2025-07-26 18:39:41,4.99,5
12953,2025-07-26 14:58:41,41.02,2
12954,2025-07-26 12:43:37,61.08,2
12955,2025-07-26 16:25:01,20.56,5
12956,2025-07-26 15:06:46,45.21,5
12957,2025-07-26 13:35:49,10.18,3
12958,2025-07-26 19:12:29,20.96,5
12959,2025-07-26 11:45:50,74.25,3
12960,2025-07-26 11:57:26,5.19,2
12961,2025-07-26 09:20:23,51.80,5
12962,2025-07-26 13:31:01,14.37,3
12963,2025-07-26 18:27:48,25.25,5
12964,2025-07-26 19:16:35,45.11,5
12965,2025-07-26 19:06:17,14.67,5
12966,2025-07-26 12:00:03,5.19,5
12967,2025-07-26 17:02:50,25.25,3
12968,2025-07-26 13:02:09,9.98,2
12969,2025-07-26 18:07:03,55.99,5
12970,2025-07-26 13:49:02,43.61,3
12971,2025-07-26 18:38:31,40.92,2
12972,2025-07-26 15:33:47,44.11,2
12973,2025-07-26 10:35:32,46.31,5
12974,2025-07-26 19:47:50,39.82,3
12975,2025-07-26 10:59:13,9.98,5
12976,2025-07-26 12:37:45,24.85,3
12977,2025-07-26 15:47:38,39.92,2
12978,2025-07-26 19:23:07,36.63,5
12979,2025-07-26 19:30:44,9.98,2
12980,2025-07-26 18:26:40,15.07,3
12981,2025-07-26 21:28:46,40.72,3
12982,2025-07-26 14:53:29,25.65,5
12983,2025-07-26 17:42:46,51.00,2
12984,2025-07-26 20:30:58,55.39,2
12985,2025-07-26 19:53:44,36.03,3
12986,2025-07-26 11:37:47,45.11,5
12987,2025-07-26 10:41:45,15.57,5
12988,2025-07-26 07:27:44,20.86,3
12989,2025-07-26 14:35:20,25.95,2
12990,2025-07-26 17:00:49,35.43,5
12991,2025-07-26 09:18:59,25.65,2
12992,2025-07-26 17:16:03,10.28,2
12993,2025-07-26 13:50:03,25.65,2
12994,2025-07-26 12:12:57,30.44,2
12995,2025-07-26 13:25:54,41.52,3
12996,2025-07-26 14:09:30,14.97,2
12997,2025-07-26 13:09:56,4.89,3
12998,2025-07-26 15:45:47,30.54,5
12999,2025-07-26 14:28:27,50.10,2
13000,2025-07-26 17:20:00,61.28,3
13001,2025-07-26 19:48:18,5.19,2
13002,2025-07-26 23:29:10,41.52,5
13003,2025-07-26 17:58:01,9.78,5
13004,2025-07-26 12:32:35,40.52,5
13005,2025-07-26 09:58:46,26.05,3
13006,2025-07-26 14:08:59,30.24,2
13007,2025-07-26 19:28:02,46.01,2
13008,2025-07-26 17:19:15,39.22,2
13009,2025-07-26 13:14:36,30.64,2
13010,2025-07-26 12:19:26,34.33,3
13011,2025-07-26 19:08:21,47.81,3
13012,2025-07-26 07:18:24,14.97,3
13013,2025-07-26 21:32:10,51.60,5
13014,2025-07-26 07:13:27,55.29,5
13015,2025-07-26 06:44:58,51.80,2
13016,2025-07-26 12:50:44,4.89,3
13017,2025-07-26 06:52:11,5.19,3
13018,2025-07-26 19:15:16,34.63,2
13019,2025-07-26 17:55:30,45.61,2
13020,2025-07-26 09:08:09,25.15,5
13021,2025-07-26 07:52:45,4.89,3
13022,2025-07-26 13:27:25,9.58,3
13023,2025-07-26 12:00:20,9.78,2
13024,2025-07-26 17:11:17,54.09,2
13025,2025-07-26 16:41:07,35.53,5
13026,2025-07-26 19:36:17,25.25,2
13027,2025-07-26 12:44:10,56.79,5
13028,2025-07-26 17:58:04,41.02,3
13029,2025-07-26 15:00:23,40.52,5
13030,2025-07-26 19:15:33,4.89,2
13031,2025-07-26 20:28:14,24.45,2
13032,2025-07-26 09:24:49,35.23,3
13033,2025-07-26 19:48:59,27.45,5
13034,2025-07-26 15:18:22,55.49,3
13035,2025-07-26 18:08:26,9.58,2
13036,2025-07-26 12:01:28,49.80,2
13037,2025-07-26 21:22:42,25.25,3
13038,2025-07-26 21:00:23,41.12,2
13039,2025-07-26 16:23:02,44.41,5
13040,2025-07-26 13:31:56,41.52,3
13041,2025-07-26 12:08:49,19.66,2
13042,2025-07-26 13:43:37,50.60,5
13043,2025-07-26 19:44:34,20.26,5
13044,2025-07-26 13:11:59,15.17,3
13045,2025-07-26 15:38:09,19.66,3
13046,2025-07-26 12:27:01,24.15,2
13047,2025-07-26 13:11:21,30.84,5
13048,2025-07-26 13:23:05,60.18,3
13049,2025-07-26 18:37:55,36.03,3
13050,2025-07-26 17:23:04,45.71,5
13051,2025-07-26 11:56:33,25.55,3
13052,2025-07-26 16:13:04,21.36,2
13053,2025-07-26 14:12:17,30.44,3
13054,2025-07-26 18:21:33,15.37,5
13055,2025-07-26 05:04:39,25.45,3
13056,2025-07-26 13:10:07,26.45,2
13057,2025-07-26 20:26:48,25.55,2
13058,2025-07-27 10:44:51,36.03,3
13059,2025-07-27 18:15:09,44.31,2
13060,2025-07-27 10:43:50,19.86,3
13061,2025-07-27 19:49:28,66.17,2
13062,2025-07-27 17:32:06,35.83,2
13063,2025-07-27 09:33:44,57.49,2
13064,2025-07-27 10:46:28,25.95,2
13065,2025-07-27 16:34:17,35.43,2
13066,2025-07-27 18:35:38,19.86,5
13067,2025-07-27 12:28:49,10.18,3
13068,2025-07-27 15:48:58,46.01,5
13069,2025-07-27 17:46:56,25.85,2
13070,2025-07-27 18:57:25,41.12,5
13071,2025-07-27 09:48:59,10.38,5
13072,2025-07-27 12:46:00,44.71,5
13073,2025-07-27 19:20:32,40.02,5
13074,2025-07-27 18:38:55,5.19,2
13075,2025-07-27 12:41:58,36.53,5
13076,2025-07-27 07:07:17,9.88,2
13077,2025-07-27 11:18:45,30.64,2
13078,2025-07-27 13:02:35,55.59,5
13079,2025-07-27 09:46:57,41.22,2
13080,2025-07-27 12:45:14,25.75,3
13081,2025-07-27 20:33:46,30.74,5
13082,2025-07-27 13:51:37,52.00,5
13083,2025-07-27 06:11:06,30.54,2
13084,2025-07-27 23:06:26,30.24,5
13085,2025-07-27 13:19:26,9.78,2
13086,2025-07-27 19:40:04,35.03,2
13087,2025-07-27 19:56:18,34.83,3
13088,2025-07-27 21:53:27,45.11,3
13089,2025-07-27 10:07:09,36.13,5
13090,2025-07-27 17:46:22,39.92,5
13091,2025-07-27 15:12:25,19.96,2
13092,2025-07-27 07:52:51,16.47,3
13093,2025-07-27 16:52:35,14.97,3
13094,2025-07-27 15:44:46,5.29,3
13095,2025-07-27 16:54:11,20.26,3
13096,2025-07-27 01:37:09,54.49,2
13097,2025-07-27 12:05:46,24.25,3
13098,2025-07-27 17:23:26,29.64,5
13099,2025-07-27 13:45:57,34.53,2
13100,2025-07-27 18:25:22,4.89,3
13101,2025-07-27 19:58:32,15.87,5
13102,2025-07-27 09:01:18,4.79,5
13103,2025-07-27 16:54:03,20.16,3
13104,2025-07-27 12:32:36,35.93,5
13105,2025-07-27 18:18:41,30.84,2
13106,2025-07-27 13:22:02,10.78,5
13107,2025-07-27 13:56:46,14.67,5
13108,2025-07-27 20:56:20,30.24,2
13109,2025-07-27 18:08:49,35.43,2
13110,2025-07-27 19:01:30,29.44,2
13111,2025-07-27 22:57:46,39.12,5
13112,2025-07-27 19:24:16,9.98,2
13113,2025-07-27 19:26:06,61.48,2
13114,2025-07-27 17:36:23,35.33,3
13115,2025-07-27 14:20:34,34.93,3
13116,2025-07-27 09:47:00,35.33,5
13117,2025-07-27 12:32:12,35.53,5
13118,2025-07-27 12:56:02,39.62,5
13119,2025-07-27 11:17:40,19.46,3
13120,2025-07-27 19:43:40,5.19,3
13121,2025-07-27 14:22:36,35.73,5
13122,2025-07-27 20:07:37,15.87,2
13123,2025-07-27 04:39:24,20.56,3
13124,2025-07-27 13:12:11,4.99,3
13125,2025-07-27 17:38:26,26.15,2
13126,2025-07-27 20:27:44,9.88,2
13127,2025-07-27 10:26:34,14.97,2
13128,2025-07-27 09:11:30,54.59,3
13129,2025-07-27 11:16:07,5.29,5
13130,2025-07-27 11:47:38,50.60,5
13131,2025-07-27 18:22:21,59.58,5
13132,2025-07-27 21:53:35,51.60,5
13133,2025-07-27 18:02:10,50.20,2
13134,2025-07-27 19:01:05,20.26,3
13135,2025-07-27 14:43:01,20.26,3
13136,2025-07-27 10:18:23,34.43,2
13137,2025-07-27 10:24:42,29.74,5
13138,2025-07-27 12:29:14,62.08,3
13139,2025-07-27 17:17:06,5.19,5
13140,2025-07-27 12:15:39,14.77,2
13141,2025-07-27 06:13:11,29.34,2
13142,2025-07-27 17:07:52,21.16,5
13143,2025-07-27 13:42:47,34.73,3
13144,2025-07-27 21:54:36,34.93,5
13145,2025-07-27 07:27:27,40.92,5
13146,2025-07-27 14:47:16,15.27,3
13147,2025-07-27 14:40:08,30.44,2
13148,2025-07-27 17:06:05,20.56,5
13149,2025-07-27 19:18:00,19.86,5
13150,2025-07-27 11:16:15,30.64,5
13151,2025-07-27 14:35:11,31.24,3
13152,2025-07-27 05:05:41,14.97,5
13153,2025-07-27 14:45:30,39.92,5
13154,2025-07-27 18:41:14,37.23,2
13155,2025-07-27 19:47:59,47.11,3
13156,2025-07-27 10:20:13,56.59,5
13157,2025-07-27 11:39:08,10.58,2
13158,2025-07-27 12:23:56,40.92,3
13159,2025-07-27 14:49:11,21.06,3
13160,2025-07-27 14:23:28,45.71,5
13161,2025-07-27 12:10:06,31.44,5
13162,2025-07-27 18:33:56,24.65,3
13163,2025-07-27 11:06:59,5.49,3
13164,2025-07-27 15:27:02,36.23,2
13165,2025-07-27 17:12:33,35.93,2
13166,2025-07-27 15:25:45,30.04,5
13167,2025-07-27 14:53:32,10.08,3
13168,2025-07-27 10:50:01,5.19,5
13169,2025-07-27 18:18:29,35.83,3
13170,2025-07-27 19:40:44,15.87,5
13171,2025-07-27 18:15:23,39.72,5
13172,2025-07-27 14:38:19,14.97,3
13173,2025-07-27 18:03:56,37.03,3
13174,2025-07-27 15:46:53,56.19,2
13175,2025-07-27 17:11:33,20.96,3
13176,2025-07-27 12:41:40,39.52,2
13177,2025-07-27 10:59:20,36.63,3
13178,2025-07-27 13:54:26,14.87,5
13179,2025-07-27 17:41:30,14.77,5
13180,2025-07-27 20:26:47,40.22,3
13181,2025-07-27 16:33:42,45.11,2
13182,2025-07-27 15:48:36,26.15,5
13183,2025-07-27 18:13:45,44.11,3
13184,2025-07-27 18:05:55,30.44,2
13185,2025-07-27 19:20:39,51.40,5
13186,2025-07-27 12:40:20,35.23,5
13187,2025-07-27 10:04:07,36.73,5
13188,2025-07-27 15:47:28,14.97,2
13189,2025-07-27 11:40:21,9.78,5
13190,2025-07-27 07:39:17,9.98,3
13191,2025-07-27 11:31:36,35.63,3
13192,2025-07-27 10:43:12,35.63,5
13193,2025-07-27 19:37:24,65.67,3
13194,2025-07-27 12:36:39,35.03,3
13195,2025-07-27 17:36:05,51.00,5
13196,2025-07-27 14:40:40,25.35,2
13197,2025-07-27 18:50:08,14.67,2
13198,2025-07-27 07:45:41,20.26,2
13199,2025-07-27 06:01:06,19.66,5
13200,2025-07-27 12:32:52,4.99,3
13201,2025-07-27 17:38:03,39.32,3
13202,2025-07-27 11:05:20,30.94,3
13203,2025-07-27 12:21:06,31.34,3
13204,2025-07-27 19:49:48,51.20,2
13205,2025-07-27 15:25:28,30.54,2
13206,2025-07-27 16:50:42,42.12,2
13207,2025-07-27 17:00:00,45.71,5
13208,2025-07-27 12:22:32,40.92,5
13209,2025-07-27 14:11:17,50.90,2
13210,2025-07-27 17:30:54,42.62,5
13211,2025-07-27 19:18:56,54.79,5
13212,2025-07-27 17:25:27,46.61,3
13213,2025-07-27 17:08:39,14.97,3
13214,2025-07-27 18:12:54,55.69,2
13215,2025-07-27 20:22:07,4.99,3
13216,2025-07-27 09:29:09,60.18,5
13217,2025-07-27 12:11:41,40.72,2
13218,2025-07-27 19:16:13,50.50,2
13219,2025-07-27 12:27:29,39.72,3
13220,2025-07-27 17:43:30,14.97,3
13221,2025-07-27 13:16:57,15.37,5
13222,2025-07-27 18:08:24,9.98,3
13223,2025-07-27 15:30:20,14.67,2
13224,2025-07-27 11:04:00,45.71,3
13225,2025-07-27 17:37:28,25.95,5
13226,2025-07-27 09:00:30,36.53,3
13227,2025-07-27 09:57:43,34.53,5
13228,2025-07-27 11:32:01,25.15,3
13229,2025-07-27 09:42:36,34.83,5
13230,2025-07-27 06:53:16,25.65,3
13231,2025-07-27 13:45:26,30.74,5
13232,2025-07-27 18:53:42,9.78,3
13233,2025-07-27 14:50:54,34.33,5
13234,2025-07-27 09:07:48,35.23,2
13235,2025-07-27 12:14:23,19.96,3
13236,2025-07-27 13:42:51,42.52,2
13237,2025-07-27 18:47:03,50.90,2
13238,2025-07-27 10:48:12,42.72,3
13239,2025-07-27 20:54:58,25.45,5
13240,2025-07-27 13:09:56,14.67,3
13241,2025-07-27 12:28:46,29.74,5
13242,2025-07-27 19:31:13,41.12,3
13243,2025-07-27 17:30:35,41.42,2
13244,2025-07-27 18:42:31,14.97,2
13245,2025-07-27 15:14:41,51.40,5
13246,2025-07-27 12:29:53,44.81,3
13247,2025-07-27 12:46:26,50.30,5
13248,2025-07-27 17:04:11,39.12,5
13249,2025-07-27 13:16:39,34.23,5
13250,2025-07-27 16:38:13,46.41,5
13251,2025-07-27 13:59:15,25.85,2
13252,2025-07-27 18:25:11,15.57,3
13253,2025-07-27 12:44:19,32.14,3
13254,2025-07-27 11:55:48,50.60,2
13255,2025-07-28 21:13:01,26.25,2
13256,2025-07-28 16:12:24,30.74,2
13257,2025-07-28 17:07:50,24.65,2
13258,2025-07-28 13:04:24,14.67,3
13259,2025-07-28 07:32:29,14.67,5
13260,2025-07-28 21:51:45,41.32,5
13261,2025-07-28 07:19:53,41.22,5
13262,2025-07-28 09:13:47,20.46,5
13263,2025-07-28 13:55:57,45.21,2
13264,2025-07-28 19:44:46,25.85,3
13265,2025-07-28 18:42:40,16.07,2
13266,2025-07-28 16:23:59,30.54,2
13267,2025-07-28 14:40:56,26.05,2
13268,2025-07-28 18:38:20,9.78,5
13269,2025-07-28 18:25:28,14.87,3
13270,2025-07-28 14:03:21,30.14,3
13271,2025-07-28 12:37:37,35.83,5
13272,2025-07-28 18:30:05,24.45,2
13273,2025-07-28 17:58:38,10.38,3
13274,2025-07-28 16:38:59,19.96,2
13275,2025-07-28 12:45:35,59.88,2
13276,2025-07-28 21:30:00,4.79,2
13277,2025-07-28 16:36:15,31.14,2
13278,2025-07-28 18:52:06,59.88,2
13279,2025-07-28 21:25:32,50.50,5
13280,2025-07-28 11:52:16,55.09,3
13281,2025-07-28 05:04:15,25.05,3
13282,2025-07-28 18:54:34,15.47,3
13283,2025-07-28 09:31:30,61.38,2
13284,2025-07-28 17:47:38,20.96,2
13285,2025-07-28 15:11:44,14.67,5
13286,2025-07-28 16:04:46,14.37,5
13287,2025-07-28 13:26:48,29.64,2
13288,2025-07-28 14:42:58,25.35,3
13289,2025-07-28 12:38:10,30.24,2
13290,2025-07-28 11:23:23,30.64,2
13291,2025-07-28 17:20:35,26.25,3
13292,2025-07-28 17:55:57,45.51,3
13293,2025-07-28 11:50:42,39.22,2
13294,2025-07-28 18:35:49,30.84,5
13295,2025-07-28 10:59:14,19.66,2
13296,2025-07-28 13:09:34,34.73,3
13297,2025-07-28 15:31:06,39.62,3
13298,2025-07-28 17:12:22,29.94,5
13299,2025-07-28 16:19:31,19.56,2
13300,2025-07-28 13:42:19,25.25,5
13301,2025-07-28 14:26:17,14.97,5
13302,2025-07-28 13:02:29,36.03,5
13303,2025-07-28 10:33:15,36.33,2
13304,2025-07-28 18:59:07,56.69,5
13305,2025-07-28 20:46:43,31.94,2
13306,2025-07-28 15:03:59,10.18,5
13307,2025-07-28 14:25:47,10.38,3
13308,2025-07-28 18:22:48,25.05,2
13309,2025-07-28 18:21:34,10.38,2
13310,2025-07-28 16:20:33,5.19,2
13311,2025-07-28 09:35:57,25.65,5
13312,2025-07-28 15:43:52,19.56,3
13313,2025-07-28 14:31:51,44.81,3
13314,2025-07-28 12:27:05,39.62,5
13315,2025-07-28 11:34:51,10.98,5
13316,2025-07-28 15:27:24,14.67,2
13317,2025-07-28 18:50:40,41.72,3
13318,2025-07-28 13:21:15,10.98,2
13319,2025-07-28 12:52:28,39.82,3
13320,2025-07-28 12:36:26,47.11,2
13321,2025-07-28 11:30:36,45.41,2
13322,2025-07-28 10:55:59,4.99,5
13323,2025-07-28 13:57:10,34.33,5
13324,2025-07-28 09:59:04,45.81,3
13325,2025-07-28 00:13:31,26.25,3
13326,2025-07-28 11:56:40,25.15,3
13327,2025-07-28 12:20:03,5.19,3
13328,2025-07-28 21:07:38,15.57,3
13329,2025-07-28 02:58:40,66.17,2
13330,2025-07-28 12:08:48,15.27,3
13331,2025-07-28 06:30:55,15.67,5
13332,2025-07-28 15:10:38,51.50,2
13333,2025-07-28 12:37:31,14.97,3
13334,2025-07-28 12:26:24,49.00,2
13335,2025-07-28 15:48:47,9.98,3
